"name";"lat";"lon";"kanton"
"La Tuilière";46.6211;6.64704;"VD"
"La Tuilière";46.61198;6.68992;"VD"
"La Rustériaz";46.60702;6.668;"VD"
"La Rochelle";46.61986;6.40122;"VD"
"La Renardaire";46.60823;6.39623;"VD"
"La Râpe";46.59075;6.65732;"VD"
"La Planche";46.62067;6.78662;"VD"
"La Pièce du Bois";46.58331;6.5825;"VD"
"La Molleyre";46.59682;6.73965;"VD"
"La Mollerie";46.61202;6.25624;"VD"
"La Moille";46.6156;6.73147;"VD"
"La Louchyre";46.60989;6.77018;"VD"
"La Gru";46.60907;6.45852;"VD"
"La Grange Neuve";46.5882;6.65934;"VD"
"La Grange aux Roud";46.62112;6.74133;"VD"
"La Grange aux Aguets";46.59735;6.58542;"VD"
"La Gotte";46.6191;6.77163;"VD"
"La Goille";46.59083;6.74082;"VD"
"La Fretaire";46.60243;6.66415;"VD"
"La Forêt";46.60283;6.37345;"VD"
"La Duchatte";46.61395;6.30544;"VD"
"La Croix d\'Or";46.59864;6.76416;"VD"
"La Combe";46.59274;6.20112;"VD"
"La Carnacière";46.61054;6.68718;"VD"
"La Capitaine";46.61919;6.21823;"VD"
"La Brenette";46.60918;6.27265;"VD"
"La Bossenaz";46.58954;6.42169;"VD"
"La Bombarde";46.61407;6.26305;"VD"
"La Blondine";46.62272;6.31795;"VD"
"La Bérallaz";46.58813;6.65346;"VD"
"Jolimont";46.60666;6.51218;"VD"
"Ittens";46.61467;6.47425;"VD"
"Fossey";46.61743;6.54451;"VD"
"En Pourriaz";46.61938;6.50121;"VD"
"En Gillette";46.61789;6.73516;"VD"
"En Crausaz";46.59462;6.52679;"VD"
"Ecorcheboeuf";46.59704;6.75799;"VD"
"Derrière la Côte";46.60558;6.21768;"VD"
"Croset du Buron";46.60094;6.28853;"VD"
"Chez les Aubert";46.60334;6.21037;"VD"
"Chez le Grand David";46.60169;6.20036;"VD"
"Chez le Christ";46.61018;6.22325;"VD"
"Chez le Brigadier";46.61265;6.22777;"VD"
"Chauderon";46.59788;6.43801;"VD"
"Champ Jaquet";46.58979;6.79283;"VD"
"Champ Colomb";46.60584;6.49849;"VD"
"Chalet Neuf du Mont Tendre";46.59508;6.32355;"VD"
"Chalet Neuf";46.62005;6.29136;"VD"
"Chalet Marin";46.59817;6.65876;"VD"
"Chalet du Villars";46.60365;6.71035;"VD"
"Chalet du Grand Essert";46.61019;6.28916;"VD"
"Chalet d\'Orsoud";46.60598;6.72016;"VD"
"Chalet de Pierre";46.60219;6.3148;"VD"
"Chalet Curial";46.60484;6.66326;"VD"
"Chalet Coucou";46.6036;6.65572;"VD"
"Chalet Chez la Tante";46.62277;6.23231;"VD"
"Chalet Chez Bastian";46.6213;6.2306;"VD"
"Chalet à Chuet";46.60644;6.7141;"VD"
"Bois Devant";46.59846;6.78852;"VD"
"Bois Désert";46.60786;6.37768;"VD"
"Bioux Dessus";46.61465;6.27063;"VD"
"Béthusy";46.60906;6.64236;"VD"
"Bellevue";46.59466;6.58735;"VD"
"Au Chalet";46.594;6.6876;"VD"
"Steinbergen";46.6039;8.51475;"UR"
"Richleren";46.61646;8.55164;"UR"
"Neuengaden";46.61155;8.53366;"UR"
"Chämleten";46.6144;8.56753;"UR"
"Zorts";46.61783;9.17076;"GR"
"Z\'Hinderst";46.60296;9.28465;"GR"
"Wisshus";46.61091;9.28149;"GR"
"Wanna";46.61428;9.27546;"GR"
"Vuorcha";46.61604;9.99824;"GR"
"Valpaschun";46.60965;10.3978;"GR"
"Valmorain";46.62341;10.38585;"GR"
"Uf der Matta";46.5991;9.19553;"GR"
"Tussagn";46.5994;9.61813;"GR"
"Tschifera";46.59653;9.19852;"GR"
"Tigignas";46.59752;9.57279;"GR"
"Tigias Davains";46.59602;9.56444;"GR"
"Tigias";46.59871;9.56409;"GR"
"Tgavugl";46.62257;9.39164;"GR"
"Tgant Pensa";46.58374;9.64748;"GR"
"Terza Sura";46.62267;10.41207;"GR"
"Terza";46.6207;10.42482;"GR"
"Talvangas";46.60044;9.57272;"GR"
"Som igls Mellens";46.60593;9.53133;"GR"
"Sogn Gagl";46.60836;8.81763;"GR"
"Sielva";46.60693;10.43263;"GR"
"Senslas";46.59439;9.61852;"GR"
"Selvanera";46.6052;9.4522;"GR"
"Scoz";46.59273;9.58173;"GR"
"Schischen";46.58978;9.58905;"GR"
"Salaschigns";46.61456;9.56221;"GR"
"Sadra";46.60257;10.35364;"GR"
"Runc";46.61615;10.36942;"GR"
"Runc";46.60892;10.43748;"GR"
"Rudnal";46.59589;9.61479;"GR"
"Rodas";46.59665;9.56957;"GR"
"Resia";46.60314;10.39835;"GR"
"Resgia";46.59672;9.96481;"GR"
"Pütschai";46.61437;10.4223;"GR"
"Promischur";46.6115;9.40207;"GR"
"Promigilli";46.61026;9.40756;"GR"
"Promastgel";46.62049;9.60201;"GR"
"Prodval";46.58532;9.58423;"GR"
"Pro Barlegn";46.60332;9.56435;"GR"
"Plaz Fravesch";46.59409;9.55822;"GR"
"Plattatschas";46.58955;10.43174;"GR"
"Pizzet";46.6112;10.42658;"GR"
"Pizzet";46.59996;9.9451;"GR"
"Piggamad";46.6045;9.28207;"GR"
"Piänetsch";46.60166;9.27284;"GR"
"Pensa";46.584;9.65504;"GR"
"Pastgaglias";46.59773;9.39886;"GR"
"Parseiras";46.58746;9.59022;"GR"
"Parnoz";46.58775;9.58292;"GR"
"Palpuogna";46.58414;9.78368;"GR"
"Nurdagn";46.61845;9.34381;"GR"
"Nassegl";46.60392;9.62117;"GR"
"Mützerli";46.60757;9.15051;"GR"
"Muot";46.6065;9.75725;"GR"
"Munt Prosbierg";46.61626;9.96164;"GR"
"Mulins";46.61512;10.01426;"GR"
"Motta da Parpi";46.61556;9.57492;"GR"
"Monas";46.59532;9.55981;"GR"
"Molas";46.60312;9.40236;"GR"
"Magun";46.61897;9.41696;"GR"
"Lüsai";46.61207;10.38097;"GR"
"Lungatigia";46.60411;9.56119;"GR"
"L\'Aqua";46.61335;10.3732;"GR"
"Innerriefa";46.61633;9.19208;"GR"
"Innerpeil";46.5839;9.19899;"GR"
"Hotel Castell";46.59853;9.94901;"GR"
"Hofli";46.58607;9.19882;"GR"
"Gufer";46.61765;9.16102;"GR"
"Gadenstatt";46.60592;9.15105;"GR"
"Furrahus";46.58869;9.19826;"GR"
"Furom";46.6064;10.38036;"GR"
"Fotgs";46.5835;9.56981;"GR"
"Era da la Bescha";46.60926;10.33148;"GR"
"Eichta";46.61357;10.45079;"GR"
"Dustanatsch";46.60725;9.56547;"GR"
"Dros";46.59572;9.40272;"GR"
"Darlux";46.62335;9.77594;"GR"
"Curtginatsch";46.62196;9.34591;"GR"
"Crap Alv";46.58158;9.80058;"GR"
"Craistas";46.61017;10.40678;"GR"
"Cogns";46.60099;9.52884;"GR"
"Clops";46.61798;9.39278;"GR"
"Chaunt da Crusch";46.59674;9.95092;"GR"
"Chaunt";46.60529;10.40048;"GR"
"Chastlatsch";46.60061;9.94669;"GR"
"Chäscherli";46.6005;9.16325;"GR"
"Chasa Lemnius";46.61065;10.44646;"GR"
"Chappelihus";46.59129;9.19679;"GR"
"Chanels";46.6078;10.03874;"GR"
"Chamanna Munt";46.60868;9.93682;"GR"
"Chamanna Bos-chetta";46.59865;9.93526;"GR"
"Chagiosch";46.59056;9.76988;"GR"
"Cazun";46.59239;9.40411;"GR"
"Castelas";46.58783;9.64555;"GR"
"Büglios";46.6062;10.41242;"GR"
"Büel";46.61626;9.27669;"GR"
"Bogn";46.61322;9.43082;"GR"
"Bodahus";46.59329;9.19464;"GR"
"Boda";46.59651;9.16453;"GR"
"Bartg";46.588;9.64976;"GR"
"Bains da Guad";46.61234;10.44864;"GR"
"Bain";46.61957;10.35581;"GR"
"Bagnusch";46.58295;9.43578;"GR"
"Arva";46.58449;9.12375;"GR"
"Althus";46.60773;9.27905;"GR"
"Alp Viglia";46.58409;9.67333;"GR"
"Alp Trupchun";46.59572;10.07702;"GR"
"Alp Sprella";46.5918;10.30004;"GR"
"Alp Sot";46.61588;10.3973;"GR"
"Alp Mulix";46.58152;9.75052;"GR"
"Alp Mora";46.59869;10.28437;"GR"
"Alp Belvair";46.5981;9.92419;"GR"
"Alp Alesch";46.58698;9.89733;"GR"
"Acla Laret";46.61709;9.97148;"GR"
"Acla dal Spih";46.6053;9.94917;"GR"
"Abersch Hus";46.60812;9.18608;"GR"
"Les Dracliets";46.58419;7.14725;"FR"
"Oberberg";46.60067;7.78486;"BE"
"Cresta";46.7002;9.43352;"GR"
"Degen";46.70695;9.17042;"GR"
"Pigniu";46.80916;9.11651;"GR"
"Alpnach Dorf";46.94045;8.27715;"OW"
"Wilen bei Wollerau";47.19719;8.73259;"SZ"
"Chavannes-sur-Moudon";46.65719;6.80844;"VD"
"Goumoens-le-Jux";46.66554;6.58763;"VD"
"Grangettes-près-Romont";46.67825;6.96256;"FR"
"Chesalles-sur-Moudon";46.67517;6.83395;"VD"
"Bussy-sur-Moudon";46.68652;6.81227;"VD"
"Oulens-sur-Lucens";46.70424;6.8085;"VD"
"Neyruz-sur-Moudon";46.69808;6.78776;"VD"
"Sur Momont";46.69093;7.11647;"FR"
"Le Pafuet";46.74365;7.18857;"FR"
"Béthanie";46.81811;6.80418;"FR"
"Granges-de-Vesin";46.81105;6.84239;"FR"
"La Jonchère";47.03913;6.88221;"NE"
"Le Pré aux Boeufs";47.12818;6.94033;"BE"
"Montagne-de-Sonvilier";47.12213;6.94856;"BE"
"Unter den Wiesen";47.65888;8.47749;"SH"
"Strassacker";47.79817;8.59466;"SH"
"Schlösslibuck";47.7638;8.6407;"SH"
"Schanzgraben";47.67345;8.83752;"SH"
"Rütistelmüli";47.76197;8.50461;"SH"
"Rossberg";47.66204;8.5144;"SH"
"Rosenhügel";47.75226;8.67755;"SH"
"Regelsrüti";47.79255;8.64804;"SH"
"Örlinger";47.77994;8.59524;"SH"
"Opfertshofen";47.77646;8.66057;"SH"
"Oberbargen";47.79507;8.58124;"SH"
"Neuwis";47.7822;8.54995;"SH"
"In Wiesen";47.67452;8.43721;"SH"
"Im Tobel";47.67007;8.45399;"SH"
"Hüttenleben";47.75308;8.6937;"SH"
"Hohtannen";47.78035;8.66988;"SH"
"Häldeli";47.78868;8.65357;"SH"
"Geren";47.75764;8.712;"SH"
"Faleberg";47.6694;8.86933;"SH"
"Eggrüti";47.76893;8.67399;"SH"
"Dolche";47.77389;8.68559;"SH"
"Chuttler";47.78549;8.67561;"SH"
"Chugelbuck";47.79798;8.59182;"SH"
"Chrailer";47.7709;8.6695;"SH"
"Chlaffental";47.66813;8.59009;"SH"
"Blomberg";47.65715;8.45981;"SH"
"Bleiki";47.66964;8.87306;"SH"
"Berglen";47.77496;8.59243;"SH"
"Berghaus";47.68296;8.42243;"SH"
"Bachmühle";47.7561;8.49587;"SH"
"Altparadies";47.68373;8.67719;"TG"
"Rottmühle";47.68353;8.7402;"TG"
"Ratihart";47.68351;8.7209;"TG"
"Petribach";47.68076;8.6839;"TG"
"Bleiche";47.67877;8.7746;"TG"
"Eichbühl";47.67705;8.74653;"TG"
"Chugelisried";47.67621;8.74295;"TG"
"Schupfen";47.67521;8.78579;"TG"
"Galgenbuck";47.67433;8.68967;"TG"
"Rihalden";47.67407;8.82274;"TG"
"Westerfeld";47.67376;9.06885;"TG"
"Bodenacker";47.67337;8.76252;"TG"
"Held";47.67308;8.69478;"TG"
"Im Weierli";47.6729;8.81779;"TG"
"Wis";47.67213;9.01077;"TG"
"Tschungel";47.67172;8.83252;"TG"
"Schneckenacker";47.67147;8.68844;"TG"
"Nööchsthorn";47.67108;8.99968;"TG"
"Sepling";47.67094;8.83015;"TG"
"Wartburg";47.67064;9.04464;"TG"
"Waldesruh";47.67017;8.72589;"TG"
"Jochental";47.67012;8.99967;"TG"
"Sandegg";47.66981;9.03994;"TG"
"Gibishüt";47.66915;8.8315;"TG"
"Tüfebach";47.66871;8.69752;"TG"
"Obermüli";47.66855;9.02552;"TG"
"Brumad";47.66814;8.82921;"TG"
"Paradieserfeld";47.66735;8.68908;"TG"
"Hohenrain";47.6668;8.9957;"TG"
"Schlattegg";47.66651;8.72813;"TG"
"Ebni";47.66643;9.0492;"TG"
"Eugensberg";47.66636;9.04312;"TG"
"Bergäcker";47.6662;8.81222;"TG"
"Kapf";47.66529;9.00889;"TG"
"Tal";47.66525;8.99707;"TG"
"Ulmberg";47.66513;9.07626;"TG"
"Sonnhalde";47.66484;8.81156;"TG"
"Agerstenbach";47.66429;9.0991;"TG"
"Tüüffgwändli";47.66428;9.09676;"TG"
"Egg";47.66374;8.75938;"TG"
"Schleebüel";47.66368;8.82915;"TG"
"Walestä";47.66359;9.06034;"TG"
"Neugut";47.6635;9.08211;"TG"
"Trompeterschllössli";47.66335;9.159;"TG"
"Riederen";47.66318;8.71502;"TG"
"Letten";47.66311;8.992;"TG"
"Marsburg";47.66291;8.78052;"TG"
"Eschenbuck";47.66237;8.73973;"TG"
"Birebomme";47.66172;9.11482;"TG"
"Höfli";47.66169;9.01755;"TG"
"Bodental";47.66158;8.72757;"TG"
"Buck";47.66145;8.82477;"TG"
"Rotenbuck";47.66107;8.7528;"TG"
"Chalchofe";47.66105;8.7443;"TG"
"Lanterswilen";47.66007;9.08151;"TG"
"Dietenhausen";47.65984;9.00221;"TG"
"Heretswilen";47.65971;9.01275;"TG"
"Bargi";47.65861;8.72961;"TG"
"Müllerswies";47.65852;8.74681;"TG"
"Wolfsberg";47.65796;9.07949;"TG"
"Zum Polster";47.65792;9.10959;"TG"
"Wiesental";47.65702;8.84041;"TG"
"Wolfsgruben";47.6569;8.76458;"TG"
"Egelsee";47.65647;8.72764;"TG"
"Höhnwilen";47.65608;9.08514;"TG"
"Klingenriet";47.65606;8.84525;"TG"
"Mosbuck";47.65564;8.76592;"TG"
"Insel Werd";47.65519;8.86691;"TG"
"Sängi";47.65454;8.8215;"TG"
"Im Ländli";47.65439;8.98059;"TG"
"Spannacker";47.65436;8.94818;"TG"
"Säge";47.65344;9.12186;"TG"
"Bächli";47.65321;8.70195;"TG"
"Heerenweg";47.65301;8.76261;"TG"
"Belzhalden";47.653;8.74476;"TG"
"Tegerbuch";47.65291;8.73603;"TG"
"Oberhöhnwilen";47.65221;9.08851;"TG"
"Chuehörnli";47.65209;8.94002;"TG"
"Rennental";47.65182;9.04003;"TG"
"Försterhaus";47.65133;8.83121;"TG"
"Waldheim";47.65105;8.82926;"TG"
"Rollirain";47.65075;8.94219;"TG"
"Untersalen";47.65062;9.01542;"TG"
"Neuburg";47.64959;8.93524;"TG"
"Obersalen";47.64939;9.02032;"TG"
"Josenbuck";47.64932;8.75962;"TG"
"Mauren";47.6491;8.99839;"TG"
"Schloss Seeburg";47.64957;9.18665;"TG"
"Freienstein";47.64829;8.93141;"TG"
"Tägermoos";47.64827;8.98263;"TG"
"Oberbinder";47.64822;9.1399;"TG"
"Gmeindwiesli";47.64808;8.8343;"TG"
"Seefried";47.64802;8.93024;"TG"
"Neuhaus";47.64792;8.84792;"TG"
"Fehlhalde";47.64783;8.85673;"TG"
"Haidenhaus";47.64766;9.00967;"TG"
"Hagenbuch";47.64715;8.96994;"TG"
"Bulgen";47.64666;8.98602;"TG"
"Pfaffeschlössli";47.64655;9.137;"TG"
"Guldifuss";47.64639;8.92397;"TG"
"Pfaffenbüel";47.64619;9.14198;"TG"
"Freudenberg";47.64618;8.97533;"TG"
"Untergiger";47.64618;8.84482;"TG"
"Berg";47.64603;8.84032;"TG"
"Steinbach";47.64578;8.84858;"TG"
"Rosenberg";47.64578;8.94186;"TG"
"Bildacker";47.64565;8.92529;"TG"
"Girsberg";47.64564;9.14973;"TG"
"Friedberg";47.64541;8.92735;"TG"
"Obergiger";47.64518;8.84323;"TG"
"Götschenhäusli";47.64506;8.97972;"TG"
"Freieck";47.64498;8.95906;"TG"
"Sassenloh";47.64474;8.99489;"TG"
"Hochstrasse";47.64442;8.9778;"TG"
"Heiligebärg";47.64421;8.92113;"TG"
"Castell";47.64406;9.13313;"TG"
"Hüttenberg";47.64389;8.86019;"TG"
"Oberhelmetshausen";47.64377;8.96394;"TG"
"Schwarzenrain";47.64336;8.90239;"TG"
"Nagelshausen";47.64331;9.14339;"TG"
"Klingenegg";47.64292;8.91952;"TG"
"Maltbach";47.64281;9.03253;"TG"
"Eugerswil";47.64258;9.01296;"TG"
"Näbli";47.64223;8.86462;"TG"
"Halden";47.64176;9.0282;"TG"
"Uhwilen";47.64119;8.9955;"TG"
"Halde";47.64117;8.89911;"TG"
"Seehalde";47.64114;8.93146;"TG"
"Oberfischbach";47.64079;9.05196;"TG"
"Waldegg";47.64043;8.88099;"TG"
"Geisshaus";47.6398;9.01792;"TG"
"Helmetshausen";47.63963;8.96052;"TG"
"Blumenau";47.63962;9.04177;"TG"
"Guggenbüel";47.63929;8.86445;"TG"
"Iben";47.63926;8.85367;"TG"
"Bettenweiher";47.63915;9.04813;"TG"
"Buck";47.63861;8.88481;"TG"
"Hohenrain";47.63807;9.08755;"TG"
"Löhren";47.63787;9.01478;"TG"
"Klingenzell";47.63718;8.89915;"TG"
"Hinterhomburg";47.63699;9.02516;"TG"
"Fischbach";47.63694;9.05571;"TG"
"Sonnenberg";47.63661;9.04127;"TG"
"Oberwiesen";47.6362;8.86644;"TG"
"Störenberg";47.63608;8.91166;"TG"
"Gunterswilen";47.63564;9.07691;"TG"
"Sonnenberg";47.63516;8.96278;"TG"
"Bächler";47.63512;9.02036;"TG"
"Reckenwil";47.63483;8.99162;"TG"
"Schwizerland";47.63463;9.01611;"TG"
"Langhalde";47.63415;9.18587;"TG"
"Windhausen";47.63368;8.881;"TG"
"Ifang Berg";47.63348;8.86341;"TG"
"Schwärzi";47.63344;9.0015;"TG"
"Friedberg";47.63336;8.95451;"TG"
"Rüti";47.63329;9.20295;"TG"
"Eppenberg";47.63286;8.85673;"TG"
"Mellgenten";47.63279;9.19258;"TG"
"Brathaus";47.63277;9.01153;"TG"
"Chlösterli";47.63265;8.9051;"TG"
"Schwerzi";47.63261;8.96005;"TG"
"Ifang";47.63244;9.05448;"TG"
"Schmidholz";47.63208;9.08759;"TG"
"Weierholz";47.63194;8.90372;"TG"
"Rossbuck";47.63156;8.8308;"TG"
"Schwedisreuti";47.63125;8.96096;"TG"
"Holzhäusern";47.631;9.05947;"TG"
"Immelhausen";47.63088;8.89327;"TG"
"Bätershausen";47.63085;9.16616;"TG"
"Liebenfels";47.63077;8.9266;"TG"
"Kleinrigi";47.63014;9.21076;"TG"
"Müllberg";47.62962;9.03122;"TG"
"Güetli";47.62943;9.18927;"TG"
"Hirschensprung";47.62933;8.86461;"TG"
"Eggmühle";47.62928;8.91272;"TG"
"Reutershaus";47.62923;8.90697;"TG"
"Oberkodenreuti";47.62921;9.05654;"TG"
"Mühle";47.62911;8.97392;"TG"
"Hoi";47.62875;9.06715;"TG"
"Chrutgärtli";47.62847;9.06481;"TG"
"Kreuzstrasse";47.62829;9.09594;"TG"
"Hahnewis";47.62775;8.90146;"TG"
"Oberkappel";47.62698;8.99689;"TG"
"Ammenhausen";47.62689;8.92248;"TG"
"Schmeckwies";47.62685;9.0921;"TG"
"Im Grund";47.62683;9.22252;"TG"
"Bornhausen";47.62667;8.879;"TG"
"Meienberg";47.62637;8.92669;"TG"
"Kodenreuti";47.62635;9.05514;"TG"
"Altenhausen";47.62621;9.01236;"TG"
"Villa Mendaris";47.6262;8.95364;"TG"
"Sunnmatt";47.62616;8.88654;"TG"
"Sonnenbühl";47.62615;8.92441;"TG"
"Liebburg";47.62588;9.20277;"TG"
"Schwaderloh";47.62587;9.14276;"TG"
"Hasenreute";47.62586;8.97621;"TG"
"Bannholz";47.62538;8.89394;"TG"
"Rittbrunnen";47.62531;8.97033;"TG"
"Grünegg";47.62471;8.87011;"TG"
"Erlengrund";47.62467;9.04916;"TG"
"Moorwilen";47.62455;8.90978;"TG"
"Im Sulz";47.62448;8.94753;"TG"
"Unterkappel";47.62431;8.99445;"TG"
"Wiel";47.62403;9.03867;"TG"
"Chaspersberg";47.62391;9.23121;"TG"
"Oberhörstetten";47.62385;8.98681;"TG"
"Kreuzmoos";47.62353;8.96645;"TG"
"Mooswies";47.62342;9.10321;"TG"
"Hirten";47.62293;9.01429;"TG"
"Hangetloo";47.62236;9.0475;"TG"
"Stockwies";47.62225;9.11265;"TG"
"Sägi";47.6221;8.99804;"TG"
"Golfpanorama";47.62181;9.05866;"TG"
"Bühl";47.62147;9.00146;"TG"
"Tobelbrunnen";47.62084;8.83228;"TG"
"Rank";47.62064;8.98757;"TG"
"Seewise";47.62045;9.27346;"TG"
"Wiesengrund";47.62037;8.93289;"TG"
"Bohrenweg";47.62021;9.12833;"TG"
"Weihermoos";47.62018;9.15223;"TG"
"Studenwies";47.62014;9.25441;"TG"
"Zum Pflug";47.63434;8.61593;"ZH"
"Ziel";47.63129;8.6913;"ZH"
"Wieswendi";47.66227;8.64042;"ZH"
"Webhusen";47.64235;8.67716;"ZH"
"Wangenbühl";47.63427;8.81674;"ZH"
"Waldheim";47.6461;8.67704;"ZH"
"Ulmerweg";47.65118;8.78044;"ZH"
"Uf Pöschen";47.62432;8.78201;"ZH"
"Tannholz";47.64211;8.75771;"ZH"
"Sunnacker";47.63843;8.71225;"ZH"
"Steinigen Buck";47.63582;8.67336;"ZH"
"Sankt Anna";47.62971;8.81152;"ZH"
"Spisenrain";47.66067;8.6403;"ZH"
"Sommerau";47.62981;8.69245;"ZH"
"Sommerau";47.6267;8.76281;"ZH"
"Schwerzi";47.63321;8.64526;"ZH"
"Schwandegg";47.62451;8.77496;"ZH"
"Schlosserbuck";47.64675;8.77997;"ZH"
"Römerstrasse";47.64783;8.76445;"ZH"
"Ölenberg";47.62965;8.80925;"ZH"
"Madacker";47.62742;8.66445;"ZH"
"Ludi";47.63349;8.69504;"ZH"
"Langenacker";47.67183;8.65495;"ZH"
"Krähenbuck";47.62859;8.69995;"ZH"
"Kollbrunn";47.63309;8.7804;"ZH"
"Im Winkelacker";47.64881;8.6457;"ZH"
"Im Türni";47.62863;8.6634;"ZH"
"Im Robacker";47.65513;8.66298;"ZH"
"Im Mötsche";47.62478;8.65974;"ZH"
"Im Loo";47.63304;8.67271;"ZH"
"Im Genter";47.63302;8.72605;"ZH"
"Im Gässli";47.6233;8.79403;"ZH"
"Im Espi";47.65874;8.78769;"ZH"
"Im Buck";47.63787;8.77646;"ZH"
"Im Buck";47.63045;8.76044;"ZH"
"Im Buck";47.62059;8.68549;"ZH"
"Im Bergli";47.6545;8.67539;"ZH"
"Im Bächi";47.63271;8.72236;"ZH"
"Im Anderbach";47.66433;8.63247;"ZH"
"Husemerbüel";47.62471;8.72133;"ZH"
"Hopfengut";47.64082;8.78432;"ZH"
"Hertlibuck";47.62314;8.72596;"ZH"
"Hebsack";47.6507;8.68534;"ZH"
"Hasenbuck";47.62396;8.75862;"ZH"
"Halde";47.63765;8.70164;"ZH"
"Güllenacker";47.64923;8.67143;"ZH"
"Guggeeren";47.65822;8.65479;"ZH"
"Ghardi";47.63341;8.75341;"ZH"
"Galgenbuck";47.6361;8.618;"ZH"
"Emdwies";47.66028;8.79005;"ZH"
"Eichi";47.63227;8.72682;"ZH"
"Dachsenhausen";47.62411;8.69136;"ZH"
"Dachsbühl";47.63156;8.75225;"ZH"
"Chrützli";47.63793;8.67117;"ZH"
"Chrummenrüti";47.64022;8.70281;"ZH"
"Chalchbüel";47.63371;8.73465;"ZH"
"Bruggbüel";47.62873;8.69039;"ZH"
"Breitacker";47.62504;8.80732;"ZH"
"Blettliacker";47.62136;8.52808;"ZH"
"Ammenstieg";47.62996;8.69466;"ZH"
"Alte Sankt Anna";47.63073;8.80981;"ZH"
"Geboltshausen";47.61934;9.14377;"TG"
"Im Bick";47.61933;8.92739;"TG"
"Degenhart";47.61927;8.99613;"TG"
"Feldgarten";47.6192;9.05776;"TG"
"Steinegg";47.61897;8.85738;"TG"
"Seealp";47.61858;9.27511;"TG"
"Bleiche";47.61851;8.97017;"TG"
"Bethlehem";47.61799;8.98635;"TG"
"Oberstöcken";47.61788;9.11508;"TG"
"Im Häldeli";47.61786;8.83379;"TG"
"Tonisbärg";47.61783;9.01398;"TG"
"Mösli";47.61776;9.04868;"TG"
"Unterhörstetten";47.61776;8.98005;"TG"
"Häglishag";47.61771;9.06954;"TG"
"Dippishausen";47.61739;9.16828;"TG"
"Rigishus";47.61738;9.25742;"TG"
"Hefenhausen";47.61713;9.06488;"TG"
"Martinsmühle";47.61707;9.22572;"TG"
"Burg";47.61657;8.95852;"TG"
"Bommen";47.61655;9.15428;"TG"
"Lochmühle";47.61615;8.9616;"TG"
"Soor";47.6159;9.28569;"TG"
"Laubbach";47.61575;9.2553;"TG"
"Täuber";47.61572;8.83716;"TG"
"Weierhüsli";47.6151;9.08194;"TG"
"Langenhart";47.61498;9.01421;"TG"
"Horn";47.61498;8.81589;"TG"
"Neuwinkeln";47.61477;9.24527;"TG"
"Seefeld";47.61472;9.28418;"TG"
"Rank";47.61461;9.11303;"TG"
"Unterstöcken";47.61442;9.11653;"TG"
"Storenberg";47.61438;9.04275;"TG"
"Ratzebüel";47.61415;8.96796;"TG"
"Spitz";47.6139;9.19551;"TG"
"Seeben";47.61377;8.84545;"TG"
"Försterhaus";47.61375;8.88526;"TG"
"Bohl";47.6135;8.89245;"TG"
"Stutheien";47.61326;8.85194;"TG"
"Erlenacker";47.61274;9.17486;"TG"
"Seehalde";47.61272;8.84848;"TG"
"Essenholz";47.6127;8.98626;"TG"
"Forch";47.61251;9.18812;"TG"
"Reute";47.61242;8.96155;"TG"
"Hungerbühl";47.60865;8.97996;"TG"
"Sunnehalde";47.61223;9.27939;"TG"
"Eggholz";47.61216;9.2185;"TG"
"Fischerhüsli";47.61211;9.05097;"TG"
"Horüti";47.61204;9.06597;"TG"
"Lamperswil";47.61172;9.03797;"TG"
"Hirschensprung";47.61172;8.94501;"TG"
"Zollershus";47.61165;9.29553;"TG"
"Blatten";47.61147;9.19732;"TG"
"Tal";47.61133;8.91036;"TG"
"Luggen";47.6113;9.1761;"TG"
"Halden";47.61114;9.12168;"TG"
"Holzmannshaus";47.61111;9.11544;"TG"
"Oberhungerbühl";47.61097;8.98356;"TG"
"Kugelshofen";47.61063;8.93273;"TG"
"Rütiholz";47.61055;9.07593;"TG"
"Sonnenberg";47.61045;9.01589;"TG"
"Riethalde";47.61036;9.02097;"TG"
"Tierheim";47.61032;9.24974;"TG"
"Herzenwiese";47.61027;9.23826;"TG"
"Haldengut";47.61026;8.98195;"TG"
"Langmühle";47.61018;8.74313;"TG"
"Suurugge";47.61005;9.06322;"TG"
"Städeli";47.60994;9.19073;"TG"
"Helfenberg";47.60988;8.8318;"TG"
"Uetwilen";47.60973;9.08615;"TG"
"Hohenegg";47.60965;9.19485;"TG"
"Unterdorf";47.6096;8.81722;"TG"
"Rotfarb";47.60959;9.29924;"TG"
"Tiergarten";47.60946;8.94708;"TG"
"Oberbächi";47.60936;9.13483;"TG"
"Hüsli";47.60918;9.19889;"TG"
"Stäge";47.60909;9.27602;"TG"
"Mühle";47.60906;9.03636;"TG"
"Neugüttingen";47.60863;9.21771;"TG"
"Eige";47.60847;9.20106;"TG"
"Emmerig";47.60838;8.94968;"TG"
"Gaisbühl";47.60832;9.17492;"TG"
"Unterbächi";47.60824;9.131;"TG"
"Scheidbach";47.60805;9.10244;"TG"
"Sandbüel";47.60792;8.85721;"TG"
"Krachenburg";47.6078;9.11594;"TG"
"Baltshausen";47.60776;9.14365;"TG"
"Ebnet";47.60766;8.87651;"TG"
"Loohalde";47.60746;8.99956;"TG"
"Flurheim";47.60744;9.26876;"TG"
"Dübinger";47.60716;9.00446;"TG"
"Neumühle";47.60715;9.13174;"TG"
